"dia","id_partilha","cultivo","variedade","quantidade","tipo_cultivo","mes"
2024-07-12,232,"curcuma","padrao",0.84,"planta_medicinal",2024-07-01
2024-07-12,232,"rabanete","padrao",0.4,"tuberculo",2024-07-01
2024-07-12,232,"alecrim","padrao",0.01,"ervas",2024-07-01
2024-07-19,233,"mamao","formosa",6.18,"fruta",2024-07-01
2024-07-19,233,"mandioca","branca",4.56,"tuberculo",2024-07-01
2024-07-19,233,"banana","prata",4.1,"fruta",2024-07-01
2024-07-19,233,"coco","descascado",3.04,"fruta",2024-07-01
2024-07-19,233,"alface","crespa",1.91,"hortalica",2024-07-01
2024-07-19,233,"tomate","cereja",1.6,"legume",2024-07-01
2024-07-19,233,"vagem","feijao_bolinha",0.73,"legume",2024-07-01
2024-07-19,233,"tamarindo","padrao",0.38,"fruta",2024-07-01
2024-07-19,233,"alecrim","padrao",0.01,"ervas",2024-07-01
2024-07-26,234,"mamao","formosa",6.96,"fruta",2024-07-01
2024-07-26,234,"banana","prata",5.42,"fruta",2024-07-01
2024-07-26,234,"alface","crespa",2,"hortalica",2024-07-01
2024-07-26,234,"tomate","cereja",1.24,"legume",2024-07-01
2024-07-26,234,"coco","descascado",1.05,"fruta",2024-07-01
2024-07-26,234,"rabanete","padrao",0.55,"tuberculo",2024-07-01
2024-07-26,234,"vagem","feijao_bolinha",0.43,"legume",2024-07-01
2024-07-26,234,"alecrim","padrao",0,"ervas",2024-07-01
2024-08-02,235,"mamao","formosa",6.77,"fruta",2024-08-01
2024-08-02,235,"banana","maca",5.82,"fruta",2024-08-01
2024-08-02,235,"mandioca","branca",4.27,"tuberculo",2024-08-01
2024-08-02,235,"banana","prata",4.22,"fruta",2024-08-01
2024-08-02,235,"alface","crespa",2.32,"hortalica",2024-08-01
2024-08-02,235,"tamarindo","padrao",0.96,"fruta",2024-08-01
2024-08-02,235,"alecrim","padrao",0.01,"ervas",2024-08-01
2024-08-09,236,"banana","prata",5.92,"fruta",2024-08-01
2024-08-09,236,"mamao","formosa",5.06,"fruta",2024-08-01
2024-08-09,236,"coco","descascado",2.09,"fruta",2024-08-01
2024-08-09,236,"alface","crespa",0.78,"hortalica",2024-08-01
2024-08-09,236,"salsinha","padrao",0.5,"ervas",2024-08-01
2024-08-09,236,"jilo","comprido",0.4,"legume",2024-08-01
2024-08-09,236,"hortela","pimenta",0.3,"ervas",2024-08-01
2024-08-09,236,"rabanete","padrao",0.24,"tuberculo",2024-08-01
2024-08-09,236,"jambu","do_para",0.21,"hortalica",2024-08-01
2024-08-09,236,"lippia_alba","padrao",0.2,"planta_medicinal",2024-08-01
2024-08-09,236,"alecrim","padrao",0,"ervas",2024-08-01
2024-08-16,237,"mamao","formosa",4.67,"fruta",2024-08-01
2024-08-16,237,"banana","prata",4.09,"fruta",2024-08-01
2024-08-16,237,"tamarindo","padrao",3.6,"fruta",2024-08-01
2024-08-16,237,"banana","maca",2.39,"fruta",2024-08-01
2024-08-16,237,"coco","descascado",1.29,"fruta",2024-08-01
2024-08-16,237,"mamao","papaia",1.16,"fruta",2024-08-01
2024-08-16,237,"vagem","feijao_bolinha",0.28,"legume",2024-08-01
2024-08-16,237,"hortela","pimenta",0.27,"ervas",2024-08-01
2024-08-16,237,"alecrim","padrao",0.01,"ervas",2024-08-01
2024-08-23,238,"banana","maca",4.93,"fruta",2024-08-01
2024-08-23,238,"mamao","formosa",3.49,"fruta",2024-08-01
2024-08-23,238,"batata_doce","branca",3.44,"tuberculo",2024-08-01
2024-08-23,238,"banana","prata",2.99,"fruta",2024-08-01
2024-08-23,238,"limao","cravo",2.55,"fruta",2024-08-01
2024-08-23,238,"feijao","bolinha",1.21,"legume",2024-08-01
2024-08-23,238,"jilo","comprido",0.78,"legume",2024-08-01
2024-08-23,238,"maracuja","doce",0.39,"fruta",2024-08-01
2024-08-23,238,"tomate","cereja",0.36,"legume",2024-08-01
2024-08-23,238,"maracuja","azedo",0.26,"fruta",2024-08-01
2024-08-23,238,"alecrim","padrao",0.01,"ervas",2024-08-01
2024-08-30,239,"banana","maca",5.45,"fruta",2024-08-01
2024-08-30,239,"batata_doce","branca",4.89,"tuberculo",2024-08-01
2024-08-30,239,"limao","cravo",4.53,"fruta",2024-08-01
2024-08-30,239,"tamarindo","padrao",3.09,"fruta",2024-08-01
2024-08-30,239,"mamao","formosa",3.04,"fruta",2024-08-01
2024-08-30,239,"mamao","papaia",1.53,"fruta",2024-08-01
2024-08-30,239,"banana","prata",1.16,"fruta",2024-08-01
2024-08-30,239,"curcuma","padrao",0.67,"planta_medicinal",2024-08-01
2024-08-30,239,"lippia_alba","padrao",0.46,"planta_medicinal",2024-08-01
2024-08-30,239,"alecrim","padrao",0.01,"ervas",2024-08-01
2024-09-06,240,"batata_doce","branca",5.95,"tuberculo",2024-09-01
2024-09-06,240,"banana","prata",3.7,"fruta",2024-09-01
2024-09-06,240,"banana","maca",3.57,"fruta",2024-09-01
2024-09-06,240,"coco","descascado",1.91,"fruta",2024-09-01
2024-09-06,240,"tomate","cereja",0.7,"legume",2024-09-01
2024-09-06,240,"lippia_alba","padrao",0.37,"planta_medicinal",2024-09-01
2024-09-06,240,"alecrim","padrao",0.01,"ervas",2024-09-01
2024-09-13,241,"mandioca","branca",5.79,"tuberculo",2024-09-01
2024-09-13,241,"banana","prata",4.82,"fruta",2024-09-01
2024-09-13,241,"banana","maca",2.18,"fruta",2024-09-01
2024-09-13,241,"coco","descascado",2.05,"fruta",2024-09-01
2024-09-13,241,"maracuja","doce",1.91,"fruta",2024-09-01
2024-09-13,241,"tomate","cereja",0.44,"legume",2024-09-01
2024-09-13,241,"lippia_alba","padrao",0.42,"planta_medicinal",2024-09-01
2024-09-13,241,"tomate","pera_amarelo",0.32,"legume",2024-09-01
2024-09-13,241,"alecrim","padrao",0.01,"ervas",2024-09-01
2024-09-20,242,"batata_doce","branca",4.84,"tuberculo",2024-09-01
2024-09-20,242,"banana","prata",4.25,"fruta",2024-09-01
2024-09-20,242,"mamao","papaia",2.24,"fruta",2024-09-01
2024-09-20,242,"mamao","formosa",1.86,"fruta",2024-09-01
2024-09-20,242,"coco","descascado",1.38,"fruta",2024-09-01
2024-09-20,242,"alface","crespa",1.37,"hortalica",2024-09-01
2024-09-20,242,"tomate","cereja",0.93,"legume",2024-09-01
2024-09-20,242,"jambu","do_para",0.6,"hortalica",2024-09-01
2024-09-20,242,"alface","lisa",0.59,"hortalica",2024-09-01
2024-09-20,242,"tomate","pera_amarelo",0.53,"legume",2024-09-01
2024-09-20,242,"lippia_alba","padrao",0.33,"planta_medicinal",2024-09-01
2024-09-20,242,"manjericao","limoncino",0.02,"ervas",2024-09-01
2024-09-20,242,"alecrim","padrao",0.01,"ervas",2024-09-01
2024-09-27,243,"banana","prata",6.2,"fruta",2024-09-01
2024-09-27,243,"mamao","formosa",4.87,"fruta",2024-09-01
2024-09-27,243,"coco","descascado",3.3,"fruta",2024-09-01
2024-09-27,243,"mamao","papaia",2.06,"fruta",2024-09-01
2024-09-27,243,"maracuja","doce",0.9,"fruta",2024-09-01
2024-09-27,243,"alface","crespa",0.87,"hortalica",2024-09-01
2024-09-27,243,"tomate","pera_amarelo",0.55,"legume",2024-09-01
2024-09-27,243,"alface","lisa",0.48,"hortalica",2024-09-01
2024-09-27,243,"jilo","comprido",0.37,"legume",2024-09-01
2024-09-27,243,"arvore_do_caril","padrao",0.27,"ervas",2024-09-01
2024-09-27,243,"tomate","cereja",0.27,"legume",2024-09-01
2024-09-27,243,"alecrim","padrao",0.01,"ervas",2024-09-01
2024-10-04,244,"banana","prata",6.73,"fruta",2024-10-01
2024-10-04,244,"banana","maca",5.53,"fruta",2024-10-01
2024-10-04,244,"mamao","papaia",3.97,"fruta",2024-10-01
2024-10-04,244,"mamao","formosa",2.89,"fruta",2024-10-01
2024-10-04,244,"tamarindo","padrao",2.1,"fruta",2024-10-01
2024-10-04,244,"tomate","cereja",1.01,"legume",2024-10-01
2024-10-04,244,"alface","crespa",0.95,"hortalica",2024-10-01
2024-10-04,244,"alface","americana",0.53,"hortalica",2024-10-01
2024-10-04,244,"alecrim","padrao",0.01,"ervas",2024-10-01
2024-10-11,245,"mamao","formosa",7.42,"fruta",2024-10-01
2024-10-11,245,"banana","maca",6.79,"fruta",2024-10-01
2024-10-11,245,"banana","prata",2,"fruta",2024-10-01
2024-10-11,245,"maracuja","doce",1.25,"fruta",2024-10-01
2024-10-11,245,"alface","crespa",0.98,"hortalica",2024-10-01
2024-10-11,245,"nabo","japones",0.59,"tuberculo",2024-10-01
2024-10-11,245,"jilo","comprido",0.54,"legume",2024-10-01
2024-10-11,245,"alface","lisa",0.54,"hortalica",2024-10-01
2024-10-11,245,"vagem","feijao_bolinha",0.31,"legume",2024-10-01
2024-10-11,245,"tomate","pera_amarelo",0.3,"legume",2024-10-01
2024-10-11,245,"caju","vermelho",0.28,"fruta",2024-10-01
2024-10-11,245,"tomate","cereja",0.25,"legume",2024-10-01
2024-10-11,245,"coentro","semente",0.02,"ervas",2024-10-01
2024-10-11,245,"alecrim","padrao",0.01,"ervas",2024-10-01
2024-10-18,246,"abobora","bege_redonda",7.42,"legume",2024-10-01
2024-10-18,246,"batata_doce","branca",5,"tuberculo",2024-10-01
2024-10-18,246,"banana","prata",4.75,"fruta",2024-10-01
2024-10-18,246,"mamao","formosa",3.56,"fruta",2024-10-01
2024-10-18,246,"maracuja","doce",1.63,"fruta",2024-10-01
2024-10-18,246,"abobora","mini_paulista",1.5,"legume",2024-10-01
2024-10-18,246,"alface","crespa",1.3,"hortalica",2024-10-01
2024-10-18,246,"maxixe","liso_gibao",0.96,"legume",2024-10-01
2024-10-18,246,"lippia_alba","padrao",0.58,"planta_medicinal",2024-10-01
2024-10-18,246,"vagem","feijao_bolinha",0.22,"legume",2024-10-01
2024-10-18,246,"alecrim","padrao",0.01,"ervas",2024-10-01
2024-10-25,247,"banana","prata",6.58,"fruta",2024-10-01
2024-10-25,247,"batata_doce","branca",5.79,"tuberculo",2024-10-01
2024-10-25,247,"maracuja","doce",2.78,"fruta",2024-10-01
2024-10-25,247,"nabo","japones",2.19,"tuberculo",2024-10-01
2024-10-25,247,"caju","vermelho_anao",2.72,"fruta",2024-10-01
2024-10-25,247,"maxixe","liso_gibao",1.97,"legume",2024-10-01
2024-10-25,247,"lippia_alba","padrao",0.55,"planta_medicinal",2024-10-01
2024-11-01,248,"mandioca","branca",5.6,"tuberculo",2024-11-01
2024-11-01,248,"mamao","papaia",5.12,"fruta",2024-11-01
2024-11-01,248,"banana","prata",4.85,"fruta",2024-11-01
2024-11-01,248,"manga","manteiguinha",4,"fruta",2024-11-01
2024-11-01,248,"mamao","formosa",2,"fruta",2024-11-01
2024-11-01,248,"caju","vermelho_anao",1.41,"fruta",2024-11-01
2024-11-01,248,"maxixe","liso_gibao",1.19,"legume",2024-11-01
2024-11-01,248,"nabo","japones",1.11,"tuberculo",2024-11-01
2024-11-01,248,"lippia_alba","padrao",0.51,"planta_medicinal",2024-11-01
2024-11-01,248,"alecrim","padrao",0.01,"ervas",2024-11-01
2024-11-08,249,"mamao","formosa",9.71,"fruta",2024-11-01
2024-11-08,249,"manga","manteiguinha",5.95,"fruta",2024-11-01
2024-11-08,249,"banana","maca",5.86,"fruta",2024-11-01
2024-11-08,249,"caju","vermelho_anao",2.89,"fruta",2024-11-01
2024-11-08,249,"maxixe","liso_gibao",2.17,"legume",2024-11-01
2024-11-08,249,"nabo","japones",1.8,"tuberculo",2024-11-01
2024-11-08,249,"lippia_alba","padrao",0.57,"planta_medicinal",2024-11-01
2024-11-08,249,"citronela","padrao",0.3,"planta_medicinal",2024-11-01
2024-11-08,249,"alecrim","padrao",0.01,"ervas",2024-11-01
2024-11-15,250,"manga","manteiguinha",12.35,"fruta",2024-11-01
2024-11-15,250,"manga","tommy",8.64,"fruta",2024-11-01
2024-11-15,250,"mamao","formosa",7.85,"fruta",2024-11-01
2024-11-15,250,"abobora","moranga",5.8,"legume",2024-11-01
2024-11-15,250,"maxixe","liso_gibao",2.69,"legume",2024-11-01
2024-11-15,250,"capim_cidreira","padrao",1,"planta_medicinal",2024-11-01
2024-11-15,250,"alface","crespa",0.95,"hortalica",2024-11-01
2024-11-15,250,"jilo","comprido",0.75,"legume",2024-11-01
2024-11-22,251,"manga","manteiguinha",9.95,"fruta",2024-11-01
2024-11-22,251,"manga","tommy",9.26,"fruta",2024-11-01
2024-11-22,251,"banana","maca",7.62,"fruta",2024-11-01
2024-11-22,251,"abobora","moranga",7.6,"legume",2024-11-01
2024-11-22,251,"maxixe","liso_gibao",3.29,"legume",2024-11-01
2024-11-22,251,"banana","prata",1.68,"fruta",2024-11-01
2024-11-22,251,"lippia_alba","padrao",0.48,"planta_medicinal",2024-11-01
2024-11-29,252,"manga","manteiguinha",9.74,"fruta",2024-11-01
2024-11-29,252,"banana","prata",8.7,"fruta",2024-11-01
2024-11-29,252,"manga","haden",7.87,"fruta",2024-11-01
2024-11-29,252,"abobora","moranga",5.89,"legume",2024-11-01
2024-11-29,252,"coco","descascado",1.9,"fruta",2024-11-01
2024-11-29,252,"lippia_alba","padrao",0.51,"planta_medicinal",2024-11-01
2024-11-29,252,"capim_cidreira","padrao",0.13,"planta_medicinal",2024-11-01
2024-11-29,252,"alecrim","padrao",0.01,"ervas",2024-11-01
2024-12-06,253,"maxixe","liso_gibao",10.67,"legume",2024-12-01
2024-12-06,253,"banana","maca",8.05,"fruta",2024-12-01
2024-12-06,253,"manga","manteiguinha",6.12,"fruta",2024-12-01
2024-12-06,253,"maracuja","doce",2.78,"fruta",2024-12-01
2024-12-06,253,"jilo","comprido",1,"legume",2024-12-01
2024-12-06,253,"lippia_alba","padrao",0.38,"planta_medicinal",2024-12-01
2024-12-06,253,"alecrim","padrao",0.02,"ervas",2024-12-01
2024-12-13,254,"banana","prata",13.47,"fruta",2024-12-01
2024-12-13,254,"maxixe","liso_gibao",10,"legume",2024-12-01
2024-12-13,254,"abobora","caipira",8.7,"legume",2024-12-01
2024-12-13,254,"manga","manteiguinha",3.39,"fruta",2024-12-01
2024-12-13,254,"maracuja","doce",1.56,"fruta",2024-12-01
2024-12-13,254,"mamao","papaia",0.89,"fruta",2024-12-01
2024-12-13,254,"hortela","pimenta",0.8,"ervas",2024-12-01
2024-12-13,254,"ora_pro_nobis","padrao",0.4,"hortalica",2024-12-01
2024-12-13,254,"manjericao","roxo",0.19,"ervas",2024-12-01
2024-12-20,255,"abobora","caipira",8.47,"legume",2024-12-01
2024-12-20,255,"banana","prata",8.1,"fruta",2024-12-01
2024-12-20,255,"manga","manteiguinha",5.32,"fruta",2024-12-01
2024-12-20,255,"maxixe","liso_gibao",5.02,"legume",2024-12-01
2024-12-20,255,"coco","descascado",1.92,"fruta",2024-12-01
2024-12-20,255,"lippia_alba","padrao",0.68,"planta_medicinal",2024-12-01
2024-12-20,255,"ora_pro_nobis","padrao",0.54,"hortalica",2024-12-01
2024-12-20,255,"alecrim","padrao",0.18,"ervas",2024-12-01
2024-12-27,256,"banana","prata",11.86,"fruta",2024-12-01
2024-12-27,256,"abobora","moranga",4.66,"legume",2024-12-01
2024-12-27,256,"manga","manteiguinha",4.45,"fruta",2024-12-01
2024-12-27,256,"maxixe","liso_gibao",2.65,"legume",2024-12-01
2024-12-27,256,"maracuja","doce",1.64,"fruta",2024-12-01
2024-12-27,256,"capim_cidreira","padrao",0.78,"planta_medicinal",2024-12-01
2024-12-27,256,"jilo","comprido",0.58,"legume",2024-12-01
2024-12-27,256,"ora_pro_nobis","padrao",0.52,"hortalica",2024-12-01
2024-12-27,256,"alecrim","padrao",0.01,"ervas",2024-12-01
2025-01-03,257,"banana","maca",9.41,"fruta",2025-01-01
2025-01-03,257,"mandioca","branca",7.39,"tuberculo",2025-01-01
2025-01-03,257,"banana","prata",5.98,"fruta",2025-01-01
2025-01-03,257,"manga","manteiguinha",5.58,"fruta",2025-01-01
2025-01-03,257,"maxixe","liso_gibao",0.88,"legume",2025-01-01
2025-01-03,257,"maracuja","doce",0.87,"fruta",2025-01-01
2025-01-03,257,"capim_cidreira","padrao",0.62,"planta_medicinal",2025-01-01
2025-01-03,257,"coco","descascado",0.56,"fruta",2025-01-01
2025-01-03,257,"jilo","comprido",0.44,"legume",2025-01-01
2025-01-03,257,"alecrim","padrao",0.01,"ervas",2025-01-01
2025-01-10,258,"maracuja","doce",4.85,"fruta",2025-01-01
2025-01-10,258,"banana","maca",4.76,"fruta",2025-01-01
2025-01-10,258,"mandioca","branca",4.63,"tuberculo",2025-01-01
2025-01-10,258,"mandioca","amarela",3.07,"tuberculo",2025-01-01
2025-01-10,258,"jilo","comprido",0.83,"legume",2025-01-01
2025-01-10,258,"tomate","cereja",0.74,"legume",2025-01-01
2025-01-10,258,"capim_cidreira","padrao",0.62,"planta_medicinal",2025-01-01
2025-01-10,258,"ora_pro_nobis","padrao",0.47,"hortalica",2025-01-01
2025-01-10,258,"alecrim","padrao",0.01,"ervas",2025-01-01
2025-01-17,259,"maracuja","doce",7.06,"fruta",2025-01-01
2025-01-17,259,"banana","maca",5.79,"fruta",2025-01-01
2025-01-17,259,"banana","prata",2.58,"fruta",2025-01-01
2025-01-17,259,"jilo","comprido",1.42,"legume",2025-01-01
2025-01-17,259,"tomate","cereja",1.21,"legume",2025-01-01
2025-01-17,259,"capim_cidreira","padrao",0.92,"planta_medicinal",2025-01-01
2025-01-17,259,"taioba","padrao",0.5,"hortalica",2025-01-01
2025-01-17,259,"hortela","pimenta",0.4,"ervas",2025-01-01
2025-01-17,259,"curcuma","padrao",0.33,"planta_medicinal",2025-01-01
2025-01-17,259,"alecrim","padrao",0.02,"ervas",2025-01-01
2025-01-24,260,"banana","prata",7.06,"fruta",2025-01-01
2025-01-24,260,"banana","maca",4.38,"fruta",2025-01-01
2025-01-24,260,"maracuja","doce",3.07,"fruta",2025-01-01
2025-01-24,260,"tomate","cereja",2.19,"legume",2025-01-01
2025-01-24,260,"jilo","comprido",1.54,"legume",2025-01-01
2025-01-24,260,"capim_cidreira","padrao",0.54,"planta_medicinal",2025-01-01
2025-01-24,260,"taioba","padrao",0.5,"hortalica",2025-01-01
2025-01-24,260,"alecrim","padrao",0.01,"ervas",2025-01-01
2025-01-31,261,"banana","prata",9.28,"fruta",2025-01-01
2025-01-31,261,"coco","descascado",1.71,"fruta",2025-01-01
2025-01-31,261,"cenoura","padrao",1.59,"tuberculo",2025-01-01
2025-01-31,261,"tomate","cereja",1.4,"legume",2025-01-01
2025-01-31,261,"jilo","comprido",1.28,"legume",2025-01-01
2025-01-31,261,"capim_cidreira","padrao",0.55,"planta_medicinal",2025-01-01
2025-01-31,261,"almeirao","hadiche",0.45,"hortalica",2025-01-01
2025-01-31,261,"taioba","padrao",0.4,"hortalica",2025-01-01
2025-01-31,261,"alecrim","padrao",0.01,"ervas",2025-01-01
2025-02-07,262,"banana","maca",8.21,"fruta",2025-02-01
2025-02-07,262,"banana","prata",4.38,"fruta",2025-02-01
2025-02-07,262,"abobora","moranga",4.17,"legume",2025-02-01
2025-02-07,262,"tomate","cereja",3,"legume",2025-02-01
